epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,653.684,1.5496,1.21712,1.44217,0.84171,0.85151,0.89631,0.50117,1.47406,0.83149,1.44432,0.00092825,0.00092825,0.00092825
15,699.874,1.55029,1.18649,1.44039,0.9171,0.81981,0.90618,0.50707,1.47224,0.84176,1.44964,0.0009035,0.0009035,0.0009035
16,745.045,1.51603,1.14355,1.40972,0.93127,0.86041,0.928,0.52562,1.44178,0.79588,1.44291,0.00087875,0.00087875,0.00087875
17,789.625,1.49957,1.11669,1.40338,0.91376,0.84739,0.92265,0.52979,1.4489,0.77072,1.42605,0.000854,0.000854,0.000854
18,832.135,1.46591,1.08373,1.38084,0.90437,0.85784,0.93258,0.53693,1.42348,0.7671,1.39631,0.00082925,0.00082925,0.00082925
19,875.652,1.4671,1.07651,1.38198,0.92395,0.87826,0.93476,0.54842,1.39361,0.74569,1.38832,0.0008045,0.0008045,0.0008045
20,918.271,1.44415,1.04056,1.37507,0.90103,0.888,0.92439,0.51795,1.44574,0.75232,1.43063,0.00077975,0.00077975,0.00077975
21,960.806,1.42827,1.01989,1.35233,0.9105,0.84622,0.92445,0.54502,1.39925,0.75639,1.38653,0.000755,0.000755,0.000755
22,1003.41,1.41434,0.9892,1.34197,0.90685,0.87655,0.93816,0.54375,1.41679,0.73886,1.39069,0.00073025,0.00073025,0.00073025
23,1046.3,1.40756,0.98953,1.3504,0.90518,0.87114,0.92904,0.55033,1.39216,0.71204,1.39362,0.0007055,0.0007055,0.0007055
24,1089.08,1.38292,0.95809,1.32909,0.93865,0.91356,0.94888,0.54708,1.40355,0.68298,1.38675,0.00068075,0.00068075,0.00068075
25,1131.47,1.37077,0.92371,1.31321,0.95201,0.84996,0.93569,0.5454,1.40523,0.70294,1.38206,0.000656,0.000656,0.000656
26,1174.23,1.36256,0.91653,1.31077,0.94302,0.88435,0.94899,0.56603,1.36463,0.67355,1.36365,0.00063125,0.00063125,0.00063125
27,1217.22,1.34347,0.89534,1.29685,0.96112,0.8708,0.94746,0.55337,1.38976,0.68316,1.38549,0.0006065,0.0006065,0.0006065
28,1260.01,1.35265,0.89052,1.30466,0.95944,0.87395,0.94495,0.56342,1.36513,0.67131,1.35352,0.00058175,0.00058175,0.00058175
29,1303.08,1.30464,0.8605,1.27364,0.92715,0.8804,0.9402,0.56874,1.34335,0.66349,1.37258,0.000557,0.000557,0.000557
30,1345.42,1.31558,0.86402,1.28583,0.94902,0.88111,0.9494,0.58231,1.33456,0.65902,1.34419,0.00053225,0.00053225,0.00053225
31,1388.41,1.29403,0.82948,1.27052,0.94437,0.89494,0.95031,0.57199,1.34709,0.62998,1.35783,0.0005075,0.0005075,0.0005075
32,1431.38,1.27281,0.81866,1.258,0.92454,0.9063,0.94788,0.57952,1.34522,0.62529,1.36346,0.00048275,0.00048275,0.00048275
33,1473.92,1.26084,0.79766,1.2472,0.93022,0.89507,0.95001,0.57988,1.34217,0.62436,1.36096,0.000458,0.000458,0.000458
34,1516.91,1.23636,0.78408,1.23335,0.91677,0.90015,0.94943,0.57274,1.3386,0.63459,1.34944,0.00043325,0.00043325,0.00043325
35,1559.73,1.2433,0.78127,1.24301,0.93921,0.91854,0.96039,0.58199,1.32917,0.59963,1.35425,0.0004085,0.0004085,0.0004085
36,1602.68,1.23158,0.75911,1.22611,0.95045,0.89819,0.95109,0.57081,1.35288,0.61459,1.37352,0.00038375,0.00038375,0.00038375
37,1645.79,1.21176,0.75438,1.21869,0.95113,0.91155,0.95449,0.57615,1.32099,0.60892,1.3515,0.000359,0.000359,0.000359
38,1688.7,1.19788,0.73814,1.21276,0.94338,0.91876,0.95335,0.58622,1.30922,0.60437,1.35278,0.00033425,0.00033425,0.00033425
39,1731.92,1.19091,0.73208,1.20387,0.94269,0.92782,0.9569,0.59363,1.31847,0.6042,1.34994,0.0003095,0.0003095,0.0003095
40,1775.09,1.1723,0.71825,1.19688,0.94394,0.91928,0.96317,0.5908,1.31229,0.58041,1.34386,0.00028475,0.00028475,0.00028475
41,1818.51,1.08901,0.55111,1.16945,0.92149,0.93158,0.95946,0.59158,1.3217,0.58854,1.3535,0.00026,0.00026,0.00026
42,1860.82,1.06982,0.53523,1.16223,0.94855,0.9186,0.95319,0.58682,1.30314,0.58273,1.34536,0.00023525,0.00023525,0.00023525
43,1903.35,1.04466,0.51761,1.1467,0.93436,0.92525,0.95808,0.591,1.30307,0.57507,1.35083,0.0002105,0.0002105,0.0002105
44,1945.54,1.01565,0.50519,1.1324,0.93756,0.91711,0.95339,0.59096,1.31362,0.56507,1.36239,0.00018575,0.00018575,0.00018575
45,1987.44,0.99749,0.49948,1.12375,0.93938,0.91972,0.95574,0.59933,1.31388,0.56267,1.36232,0.000161,0.000161,0.000161
46,2030.58,0.97782,0.47968,1.10334,0.95213,0.91749,0.95606,0.58834,1.3243,0.56453,1.37787,0.00013625,0.00013625,0.00013625
47,2072.88,0.96525,0.47457,1.10252,0.94246,0.92823,0.96273,0.59986,1.30605,0.55185,1.3553,0.0001115,0.0001115,0.0001115
48,2115.71,0.95619,0.46802,1.09617,0.95993,0.90729,0.9567,0.60301,1.29898,0.55587,1.34413,8.675e-05,8.675e-05,8.675e-05
49,2158.3,0.93706,0.45921,1.08715,0.94498,0.9234,0.95674,0.60494,1.29582,0.55105,1.34226,6.2e-05,6.2e-05,6.2e-05
50,2200.47,0.92953,0.45444,1.08161,0.94691,0.92518,0.95952,0.60594,1.28855,0.54653,1.34269,3.725e-05,3.725e-05,3.725e-05
