epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,18582.5,1.37508,0.93606,1.41298,0.95024,0.92309,0.96066,0.56166,1.47607,0.64249,1.36886,0.007459,0.007459,0.007459
79,19202.2,1.3714,0.9383,1.40866,0.95124,0.92259,0.961,0.56145,1.47637,0.64119,1.36847,0.007426,0.007426,0.007426
80,19822.6,1.36348,0.9252,1.4046,0.95457,0.92205,0.96059,0.56243,1.47552,0.64021,1.36768,0.007393,0.007393,0.007393
81,20441.5,1.37114,0.94238,1.41065,0.95521,0.92115,0.96066,0.56178,1.4769,0.6399,1.36807,0.00736,0.00736,0.00736
82,21061.1,1.36336,0.92657,1.40255,0.95463,0.92082,0.96036,0.562,1.47778,0.63941,1.36805,0.007327,0.007327,0.007327
83,21680.5,1.36552,0.92607,1.39953,0.9528,0.9219,0.96084,0.56198,1.47767,0.63797,1.36724,0.007294,0.007294,0.007294
84,22300.4,1.35854,0.91633,1.39591,0.95239,0.92251,0.96055,0.56232,1.47758,0.63742,1.36633,0.007261,0.007261,0.007261
85,22919.9,1.35693,0.92424,1.39631,0.95409,0.92184,0.9608,0.56207,1.47773,0.6368,1.3661,0.007228,0.007228,0.007228
86,23539.6,1.35892,0.92128,1.39852,0.9538,0.92142,0.96015,0.56243,1.47775,0.63589,1.36545,0.007195,0.007195,0.007195
87,24159.4,1.36237,0.928,1.40416,0.95559,0.92015,0.95987,0.56205,1.47812,0.63515,1.36551,0.007162,0.007162,0.007162
88,24778.4,1.35558,0.92037,1.39718,0.95616,0.92021,0.96035,0.56103,1.47951,0.63479,1.36605,0.007129,0.007129,0.007129
89,25397.6,1.3474,0.91243,1.38164,0.95585,0.92174,0.96114,0.56088,1.48016,0.63407,1.36611,0.007096,0.007096,0.007096
90,26017.2,1.35078,0.91534,1.3894,0.95663,0.92201,0.96135,0.56167,1.48015,0.63312,1.36505,0.007063,0.007063,0.007063
91,26636.3,1.35345,0.90868,1.38562,0.95548,0.92218,0.96131,0.5621,1.47936,0.63242,1.36428,0.00703,0.00703,0.00703
92,27256.4,1.34447,0.90352,1.38421,0.95481,0.92259,0.96037,0.56235,1.47866,0.63206,1.36366,0.006997,0.006997,0.006997
93,27875.7,1.3485,0.91079,1.38935,0.9564,0.92225,0.96133,0.56311,1.47683,0.63128,1.36227,0.006964,0.006964,0.006964
94,28494.7,1.3452,0.9056,1.38432,0.9561,0.92329,0.96153,0.56325,1.4762,0.63057,1.36141,0.006931,0.006931,0.006931
95,29114.3,1.33809,0.89927,1.37734,0.95648,0.9226,0.96149,0.56328,1.47647,0.62952,1.36096,0.006898,0.006898,0.006898
96,29734.3,1.34148,0.89244,1.37546,0.95815,0.92285,0.96157,0.56305,1.4758,0.62854,1.36,0.006865,0.006865,0.006865
97,30353.2,1.33957,0.8956,1.37343,0.95895,0.92253,0.96153,0.56273,1.47451,0.62693,1.35876,0.006832,0.006832,0.006832
98,30972.4,1.33938,0.89966,1.37198,0.96001,0.92176,0.96156,0.56266,1.47518,0.6261,1.35855,0.006799,0.006799,0.006799
99,31591.9,1.33048,0.88832,1.37316,0.95963,0.9225,0.96157,0.56208,1.4742,0.62525,1.35713,0.006766,0.006766,0.006766
